0.5621780831931538,0.3427794176193414,1.0
0.9655000144869412,-0.1809597507045721,1.0
0.8123957592679836,0.0889684695228975,1.0
0.7190609389379257,0.14832260778840423,1.0
0.40921304830970556,-0.1384522482247742,1.0
0.40919616423534183,0.43148540037407446,1.0
0.3406585285177396,0.8167725204837385,1.0
0.9063233020424546,0.3596777299323262,1.0
0.7207805082202461,-0.06815269408120717,1.0
0.7956508044572318,-0.46856640755174905,1.0
0.3144091460070617,0.9205074463552668,1.0
0.978936896513396,0.13838093669046303,1.0
0.8827098485602951,-0.35275584106919833,1.0
0.44863737747479326,0.7522244655518263,1.0
0.42727747704497043,0.6688617999890433,1.0
0.4283831568974037,0.03404403074133844,1.0
0.5129695700716763,0.15670290793293795,1.0
0.6673295021425665,-0.15043801842402094,1.0
0.602361513049481,-0.7107993632367662,1.0
0.5038603981386294,-0.284708334249564,1.0
0.7282970263056656,0.41506766912404836,1.0
0.3976457024564293,-0.9090389190302496,1.0
0.5045012539746527,-0.2875172798078126,1.0
0.5564532903055841,-0.16921896639106293,1.0
0.619248988951925,0.05872565716365685,1.0
0.8496231729751094,0.44285550757279046,1.0
0.4397716475108518,-0.2759962826787078,1.0
0.6599641068895281,-0.22996724035662575,1.0
0.7146901982034297,0.33223629162412605,1.0
0.3325152889039984,-0.09012631584791553,1.0
0.7252813963310067,-0.3791930168228397,1.0
0.41936688658110405,-0.0863524163178524,1.0
0.3455361150896956,-0.6740434605621339,1.0
0.9642198760773333,-0.1715820862970084,1.0
0.9759424231521916,-0.0007117438221870276,1.0
0.8658781436815228,-0.08111589450824308,1.0
0.5132296384213595,0.7120840891928562,1.0
0.3683704798044687,-0.2558590262204484,1.0
0.7789631185585097,0.10106903185337912,1.0
0.6081067456177209,0.20999740336688844,1.0
0.38542676439134516,-0.8985729128928028,1.0
0.6466238370778892,0.24949556760614477,1.0
0.32407196478065287,-0.609176834301333,1.0
0.9365242814551473,0.3233050187425251,1.0
0.48114598712001183,-0.6159929531364157,1.0
